1211000	0.29172	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
1218000	0.293407	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
1225000	0.295093	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1232000	0.296779	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1239000	0.298465	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
1246000	0.300152	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1256000	0.30256	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1266000	0.304969	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1276000	0.307378	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1286000	0.309787	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1296000	0.312196	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1306000	0.314605	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1316000	0.317014	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1326000	0.319423	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1336000	0.321832	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1346000	0.324241	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1356000	0.32665	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1366000	0.329059	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1376000	0.331468	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1386000	0.333876	Brest_2018_NSI_broyage_ind10_noPCR	139	160	31
1396000	0.336285	Brest_2018_NSI_broyage_ind10_noPCR	139	160	31
1406000	0.338694	Brest_2018_NSI_broyage_ind10_noPCR	139	160	31
1416000	0.341103	Brest_2018_NSI_broyage_ind10_noPCR	139	160	31
1426000	0.343512	Brest_2018_NSI_broyage_ind10_noPCR	139	160	31
1436000	0.345921	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1446000	0.34833	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1456000	0.350739	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1466000	0.353148	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1476000	0.355557	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1486000	0.357966	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1496000	0.360375	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1506000	0.362784	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1516000	0.365192	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1526000	0.367601	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1536000	0.37001	Brest_2018_NSI_broyage_ind10_noPCR	138	160	31
1546000	0.372419	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
1556000	0.374828	Brest_2018_NSI_broyage_ind10_noPCR	139	161	31
